id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Wochentag,Monat,Jahr,Jahreszeit,Gefühl,gefühl_Kalt,gefühl_Mild,gefühl_Warm,Feiertag,KielLauf,Kieler_Triathlon,Fußball,PaycheckEffect,InflationSensitivity,Sensitivity_High,Sensitivity_Moderate,Windkategorie,Wind_Nicht windig,Wind_Sehr windig,Wind_Windig,Jahreszeit_Frühling,Jahreszeit_Herbst,Jahreszeit_Sommer,Jahreszeit_Winter,Ferien,Tag_Kategorie,Wochenende,Inflation_Kategorisierung,Inflation_Kategorisierung_Neutral,Inflation_Kategorisierung_Positiv,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot
1706153,2017-06-15,3,149.097950537212,3.0,22.75,6,21.0,0,3,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1706163,2017-06-16,3,188.189995473921,5.0,17.375,20,21.0,0,4,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1706173,2017-06-17,3,289.376417642361,0.0,20.125,15,0.0,1,5,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1706193,2017-06-19,3,211.583246910582,1.0,25.375,7,0.0,1,0,6,2017,Sommer,Warm,0,0,1,0,0,0,1,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1706203,2017-06-20,3,181.240683684111,0.0,20.75,12,0.0,1,1,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1706223,2017-06-22,3,143.490671929285,3.0,20.25,10,95.0,1,3,6,2017,Sommer,Mild,0,1,0,0,0,0,1,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1706233,2017-06-23,3,172.344413428855,7.0,17.25,14,61.0,1,4,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1706243,2017-06-24,3,367.632769652741,6.0,17.875,19,61.0,1,5,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1706253,2017-06-25,3,257.372454543866,7.0,17.25,16,20.0,1,6,6,2017,Sommer,Mild,0,1,0,0,0,0,1,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1706263,2017-06-26,3,161.648694395923,3.0,17.375,16,21.0,0,0,6,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1706293,2017-06-29,3,155.221902949467,7.0,17.875,8,61.0,0,3,6,2017,Sommer,Mild,0,1,0,0,0,0,1,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1706303,2017-06-30,3,126.129236923882,7.0,14.875,11,63.0,0,4,6,2017,Sommer,Kalt,1,0,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1707013,2017-07-01,3,183.864255743189,7.0,17.625,10,21.0,0,5,7,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1707023,2017-07-02,3,246.338419886437,7.0,17.125,18,21.0,0,6,7,2017,Sommer,Mild,0,1,0,0,0,0,1,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1707033,2017-07-03,3,187.71776492446,7.0,18.625,14,95.0,0,0,7,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1707073,2017-07-07,3,192.727972707754,5.0,20.625,7,61.0,0,4,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1707083,2017-07-08,3,241.187433084311,4.0,20.625,16,21.0,0,5,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1707103,2017-07-10,3,177.453927895789,7.0,17.5,6,61.0,0,0,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1707113,2017-07-11,3,168.296001762297,6.0,19.875,11,95.0,0,1,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1707123,2017-07-12,3,154.145230589462,7.0,14.75,12,61.0,0,2,7,2017,Sommer,Kalt,1,0,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1707153,2017-07-15,3,245.417481970711,7.0,18.75,10,21.0,0,5,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1707163,2017-07-16,3,285.659838885549,8.0,17.375,9,61.0,0,6,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1707193,2017-07-19,3,264.262174906022,1.0,22.5,13,0.0,0,2,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1707203,2017-07-20,3,231.137564394634,7.0,21.5,5,61.0,0,3,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1707223,2017-07-22,3,311.79730154225,7.0,18.5,9,63.0,0,5,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1707233,2017-07-23,3,270.892805038016,6.0,19.375,12,61.0,0,6,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1707243,2017-07-24,3,319.719249418743,7.0,18.75,10,21.0,0,0,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1707253,2017-07-25,3,256.669227442759,7.0,16.25,16,63.0,0,1,7,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1707273,2017-07-27,3,264.347742587261,6.0,19.5,10,61.0,0,3,7,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1707283,2017-07-28,3,291.869109786323,6.0,18.125,17,61.0,0,4,7,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1707293,2017-07-29,3,367.886160346572,5.0,19.625,11,61.0,0,5,7,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1707303,2017-07-30,3,322.250156339845,5.0,24.0,11,61.0,0,6,7,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1708013,2017-08-01,3,294.872700835774,6.0,21.375,7,21.0,0,1,8,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1708023,2017-08-02,3,304.11610963943,5.0,21.375,8,61.0,0,2,8,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1708033,2017-08-03,3,290.500488567803,7.0,20.125,10,95.0,0,3,8,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1708043,2017-08-04,3,296.329975775803,6.0,19.625,18,21.0,0,4,8,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1708063,2017-08-06,3,306.788962919757,3.0,18.5,13,21.0,0,6,8,2017,Sommer,Mild,0,1,0,0,0,1,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1708083,2017-08-08,3,325.750887704869,6.0,23.0625,8,21.0,0,1,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1708093,2017-08-09,3,294.987094993166,1.0,21.125,11,0.0,0,2,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1708113,2017-08-11,3,231.41872971895,7.0,16.375,8,61.0,0,4,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1708123,2017-08-12,3,293.212102250901,7.0,15.5625,8,61.0,0,5,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1708133,2017-08-13,3,317.981827860432,4.0,17.825,11,21.0,0,6,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1708143,2017-08-14,3,235.073505255603,1.0,18.6375,12,0.0,0,0,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1708163,2017-08-16,3,223.342663387873,3.0,20.8625,8,0.0,0,2,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1708173,2017-08-17,3,196.017526514133,5.0,21.8,10,63.0,0,3,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1708183,2017-08-18,3,222.037173809602,6.0,19.6625,7,0.0,0,4,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1708193,2017-08-19,3,237.468659429889,5.0,16.9375,11,63.0,0,5,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1708203,2017-08-20,3,290.670880726839,6.0,16.0125,10,61.0,0,6,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1708213,2017-08-21,3,206.04345319101,7.0,17.2,15,61.0,0,0,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1708233,2017-08-23,3,217.364001604778,0.0,19.4375,9,5.0,0,2,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1708243,2017-08-24,3,198.899809873781,3.0,19.4875,14,21.0,0,3,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1708263,2017-08-26,3,252.88884904238,4.0,19.525,7,0.0,0,5,8,2017,Sommer,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1708273,2017-08-27,3,213.994278660086,4.0,19.6625,13,21.0,0,6,8,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1708303,2017-08-30,3,146.947497344114,6.0,20.0,11,61.0,0,2,8,2017,Sommer,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1708313,2017-08-31,3,157.231550891196,7.0,14.8875,11,61.0,0,3,8,2017,Sommer,Kalt,1,0,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,0,1,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1709013,2017-09-01,3,123.595577334164,4.0,17.3,7,61.0,0,4,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1709023,2017-09-02,3,195.478091509675,4.0,16.525,8,21.0,0,5,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,1,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1709033,2017-09-03,3,230.466574878987,3.0,17.4,7,0.0,0,6,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1709043,2017-09-04,3,125.119773338597,0.0,18.2875,10,0.0,0,0,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1709063,2017-09-06,3,123.268914496336,7.0,18.2,17,63.0,0,2,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1709073,2017-09-07,3,154.449485786392,5.0,17.2875,16,21.0,0,3,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1709083,2017-09-08,3,125.296889622858,7.0,14.9375,10,61.0,0,4,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1709093,2017-09-09,3,142.231964848552,7.0,15.025,9,61.0,0,5,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1709103,2017-09-10,3,205.693152515455,2.0,17.65,11,0.0,0,6,9,2017,Herbst,Mild,0,1,0,0,1,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1709113,2017-09-11,3,104.204339622872,3.0,17.8625,11,21.0,0,0,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1709123,2017-09-12,3,117.496320653782,5.0,16.1,12,21.0,0,1,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1709133,2017-09-13,3,114.818715199552,7.0,13.3375,20,63.0,0,2,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1709143,2017-09-14,3,120.781746843667,7.0,13.2375,13,61.0,0,3,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1709153,2017-09-15,3,129.764290585566,6.0,14.425,11,21.0,0,4,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1709163,2017-09-16,3,193.022942501051,8.0,11.9125,6,61.0,0,5,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1709173,2017-09-17,3,195.774732859287,7.0,15.25,7,61.0,0,6,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1709183,2017-09-18,3,131.530895423782,2.0,15.075,4,0.0,0,0,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1709193,2017-09-19,3,144.234841083315,5.0,14.3875,8,65.0,0,1,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1709203,2017-09-20,3,115.927685099343,7.0,14.225,10,61.0,0,2,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1709213,2017-09-21,3,108.826272548998,4.0,16.9625,7,10.0,0,3,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1709223,2017-09-22,3,144.065633119975,1.0,15.5875,8,0.0,0,4,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1709233,2017-09-23,3,195.24208410893,0.0,15.85,9,0.0,0,5,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1709243,2017-09-24,3,168.835249992403,7.0,15.8125,9,53.0,0,6,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1709253,2017-09-25,3,158.524062603881,6.0,16.225,15,21.0,0,0,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1709263,2017-09-26,3,114.213523180779,7.0,15.725,12,10.0,0,1,9,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1709273,2017-09-27,3,118.849058358723,7.0,16.575,10,61.0,0,2,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1709283,2017-09-28,3,119.879433080393,7.0,15.1125,7,21.0,0,3,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1709293,2017-09-29,3,113.025254908963,2.0,19.1,6,10.0,0,4,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1709303,2017-09-30,3,199.168307941388,7.0,15.1125,6,61.0,0,5,9,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1710023,2017-10-02,3,143.835940803814,6.0,15.15,13,61.0,0,0,10,2017,Herbst,Mild,0,1,0,0,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1710033,2017-10-03,3,217.380094748713,5.0,14.2625,14,61.0,0,1,10,2017,Herbst,Mild,0,1,0,1,0,0,0,1,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1710063,2017-10-06,3,182.509589084762,1.0,13.8875,13,3.0,0,4,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1710073,2017-10-07,3,158.797795995899,7.0,10.65,10,61.0,0,5,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1710083,2017-10-08,3,197.551472109883,0.0,12.025,12,5.0,0,6,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Wochenende,1,Positiv,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1710093,2017-10-09,3,154.444133074439,5.0,12.475,8,20.0,0,0,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1710103,2017-10-10,3,136.717885778752,7.0,14.05,9,63.0,0,1,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Nicht windig,1,0,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1710113,2017-10-11,3,143.576179857152,7.0,14.6375,12,63.0,0,2,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Windig,0,0,1,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1710123,2017-10-12,3,129.59251192239,6.0,13.1875,24,21.0,0,3,10,2017,Herbst,Mild,0,1,0,0,0,0,0,0,Moderate,0,1,Sehr windig,0,1,0,0,1,0,0,0,Montag_bis_Freitag,0,Positiv,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
